"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"vlocity_ins__DRBatchQueue__c","Vlocity DataRaptor Batch Queue","vlocity_ins__DRBundleName__c","DataRaptor Bundle Name","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBatchQueue__c","Vlocity DataRaptor Batch Queue","vlocity_ins__DRStatus__c","DataRaptor Status","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","OwnerId","Owner ID","reference",18,true,"[""Group"",""User""]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","Name","<Entity>","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","CreatedDate","Created Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","CreatedById","Created By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","LastModifiedDate","Last Modified Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","LastModifiedById","Last Modified By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__AsyncApexJobId__c","Async Apex Job Id","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__BulkChunkId__c","Bulk Chunk Id","string",255,true,"[]",,false,false,,"[]",true
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__BulkChunkStatus__c","Bulk Chunk Status","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__DRBundleName__c","DR Custom Setting","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__DRError__c","DR Error","textarea",32768,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__DRProgressData__c","DR Progress","textarea",32768,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__DRStatus__c","DR Status","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__Data__c","Data","textarea",131072,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__ChangeEvent","Change Event: DataRaptor Bulk Data","vlocity_ins__GlobalKey__c","Global Key","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","Id","Custom Object Share ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","ParentId","Parent ID","reference",18,false,"[""vlocity_ins__DRBulkData__c""]","Parent",false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","UserOrGroupId","User/Group ID","reference",18,false,"[""Group"",""User""]","UserOrGroup",false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","AccessLevel","Custom Object Access","picklist",40,false,"[]",,false,true,,"[""Read Only"",""Read/Write"",""Owner""]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","RowCause","Row Cause","picklist",40,true,"[]",,false,false,,"[""Owner"",""Manual Sharing"",""Sharing Rule"",""Account Sharing"",""Associated record owner or sharing"",""Person Contact"",""Sales Team"",""Territory Assignment Rule"",""Territory Manual"",""Territory Manual"",""Territory Sharing Rule"",""Territory assignment for forecasting and reporting"",""Guest User Sharing Rule"",""Associated guest user sharing"",""Associated Guest User Sharing"",""Survey Sharing Rule"",""Compliant Data Sharing"",""Manufacturing Target Sharing Rule"",""Record Collection""]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__DRBulkData__Share","Share: DataRaptor Bulk Data","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","OwnerId","Owner ID","reference",18,false,"[""Group"",""User""]","Owner",false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","Name","DataRaptor Bulk Data Name","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__AsyncApexJobId__c","Async Apex Job Id","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__BulkChunkId__c","Bulk Chunk Id","string",255,true,"[]",,false,true,,"[]",true
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__BulkChunkStatus__c","Bulk Chunk Status","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__DRBundleName__c","DR Custom Setting","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__DRError__c","DR Error","textarea",32768,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__DRProgressData__c","DR Progress","textarea",32768,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__DRStatus__c","DR Status","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__Data__c","Data","textarea",131072,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBulkData__c","DataRaptor Bulk Data","vlocity_ins__GlobalKey__c","Global Key","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","OwnerId","Owner ID","reference",18,true,"[""Group"",""User""]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","Name","<Entity>","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","CreatedDate","Created Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","CreatedById","Created By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","LastModifiedDate","Last Modified Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","LastModifiedById","Last Modified By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__BatchSize__c","Batch Size","double",0,true,"[]",,false,false,"The number of records processed per batch transaction (1-2000)","[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__CheckFieldLevelSecurity__c","Check Field Level Security","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__CustomInputClass__c","Custom Input Class","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__CustomOutputClass__c","Custom Output Class","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__DRMapName__c","DataRaptor Map Name","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__DeleteOnSuccess__c","Delete On Success","boolean",0,false,"[]",,false,false,"Delete Interface Object records on success","[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__Description__c","Description","textarea",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__GlobalKey__c","Global Key","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__IgnoreErrors__c","Ignore Errors","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__InputCustom__c","Input Custom","textarea",131072,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__InputJson__c","Input JSON","textarea",131072,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__InputType__c","Input Type","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__InputXml__c","InputXml","textarea",131072,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__InterfaceObject__c","Interface Object","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__IsDefaultForInterface__c","Is Default For Interface","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__IsProcessSuperBulk__c","Process Super Bulk","boolean",0,false,"[]",,false,false,"Use batch Apex for processing. Prevents exceeding SFDC governor limits for complex Interface Objects.","[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OuboundStagingObjectDataField__c","Oubound Staging Object Data Field","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OutboundConfigurationField__c","Outbound Configuration Field","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OutboundConfigurationName__c","Outbound Configuration Name","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OutboundStagingObjectName__c","Outbound Staging Object Name","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OutputType__c","Output Type","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__OverwriteAllNullValues__c","Overwrite Target For All Null Inputs","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__PreprocessorClassName__c","Preprocessor Class Name","string",255,true,"[]",,false,false,"Adapter Apex class that implements the IDRPreprocess Apex interface","[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__ProcessNowThreshold__c","Process Now Threshold","double",0,true,"[]",,false,false,"Number of records processed immediately (between 0-199)","[]",false
"vlocity_ins__DRBundle__ChangeEvent","Change Event: Vlocity DataRaptor Bundle","vlocity_ins__RequiredPermission__c","Required Permission (Optional)","string",255,true,"[]",,false,false,,"[]",false
